Bolge,pusula_sirasi,sandikno,parti_adi_kisa,isim,soyisim,ilce,toplam_aldigi_oy_sayisi,toplam_aldigi_karma_oy_sayisi,toplam_aldigi_tercih_sayisi,toplam,Name
Girne,6,121,TDP,Mustafa,Yenigüç,LEFKOŞA,7,0,0,7,Girne
Girne,7,121,TDP,Çelen,Çağansoy,LEFKOŞA,7,2,2,11,Girne
Girne,8,121,TDP,Aytaç Ali,Baklacı,LEFKOŞA,7,0,0,7,Girne
Girne,9,121,TDP,H.Doğa,Yalçın,LEFKOŞA,7,0,1,8,Girne
Girne,10,121,TDP,Yeşim,İlkan,LEFKOŞA,7,2,1,10,Girne
Girne,11,121,TDP,Mehmet,Burhan,LEFKOŞA,7,0,0,7,Girne
Girne,12,121,TDP,Nevzat,Özkunt,LEFKOŞA,7,0,0,7,Girne
Girne,13,121,TDP,Aktan,Erdoğa,LEFKOŞA,7,0,0,7,Girne
Girne,14,121,TDP,Kamil,Yayıcı,LEFKOŞA,7,0,2,9,Girne
Girne,15,121,TDP,Ömer,Metbulut,LEFKOŞA,7,0,0,7,Girne
Girne,16,121,TDP,Tuğçe,Özmert,LEFKOŞA,7,0,2,9,Girne
Girne,1,121,TDP,Yeşim,Dede,GAZİMAĞUSA,7,1,2,10,Girne
Girne,2,121,TDP,Yasemin,Çobanoğlu,GAZİMAĞUSA,7,0,2,9,Girne
Girne,3,121,TDP,İlyas,Yağlı,GAZİMAĞUSA,7,0,0,7,Girne
Girne,4,121,TDP,Boysan,Boyra,GAZİMAĞUSA,7,1,1,9,Girne
Girne,5,121,TDP,Erkan,Sarı,GAZİMAĞUSA,7,0,0,7,Girne
Girne,6,121,TDP,Arzu,Demirel,GAZİMAĞUSA,7,0,2,9,Girne
Girne,7,121,TDP,Olgu,Tansuğ,GAZİMAĞUSA,7,0,1,8,Girne
Girne,8,121,TDP,Hüseyin,Angolemli,GAZİMAĞUSA,7,0,1,8,Girne
Girne,9,121,TDP,Ecevit,Aspri,GAZİMAĞUSA,7,0,0,7,Girne
Girne,10,121,TDP,Mustafa,Tekman,GAZİMAĞUSA,7,0,1,8,Girne
Girne,11,121,TDP,Celal,Nefesoğlu,GAZİMAĞUSA,7,0,0,7,Girne
Girne,12,121,TDP,Yüksel,Altuner,GAZİMAĞUSA,7,0,1,8,Girne
Girne,13,121,TDP,Ercan,Yüzüak,GAZİMAĞUSA,7,0,1,8,Girne
Girne,1,121,TDP,Evrim,Benzetsel,GİRNE,7,2,4,13,Girne
Girne,2,121,TDP,Zeki,Çeler,GİRNE,7,3,2,12,Girne
Girne,3,121,TDP,Şirin,Telli,GİRNE,7,0,2,9,Girne
Girne,4,121,TDP,Dilara,Korkmaz,GİRNE,7,0,5,12,Girne
Girne,5,121,TDP,Sibel,Karaca,GİRNE,7,0,2,9,Girne
Girne,6,121,TDP,Hamide,Dağkıranlar,GİRNE,7,0,3,10,Girne
Girne,7,121,TDP,Elmas,Tokay,GİRNE,7,1,1,9,Girne
Girne,8,121,TDP,Nuri,Sılay,GİRNE,7,2,0,9,Girne
Girne,9,121,TDP,Sibar,Aybar,GİRNE,7,0,3,10,Girne
Girne,10,121,TDP,Tolga,Atamer,GİRNE,7,0,2,9,Girne
Girne,11,121,TDP,Mustafa,Abraş,GİRNE,7,0,1,8,Girne
Girne,1,121,TDP,Faik,Arçay,GÜZELYURT,7,0,0,7,Girne
Girne,2,121,TDP,Kamil,Gilanlıoğulları,GÜZELYURT,7,0,0,7,Girne
Girne,3,121,TDP,Çayan,Volkan,GÜZELYURT,7,1,3,11,Girne
Girne,1,121,TDP,Elif,Özyiğit Cengiz,İSKELE,7,0,2,9,Girne
Girne,2,121,TDP,Mürüde,Çelikağ,İSKELE,7,3,2,12,Girne
Girne,3,121,TDP,Mehmet,Barut,İSKELE,7,0,0,7,Girne
Girne,4,121,TDP,Tülay,Alpler,İSKELE,7,0,0,7,Girne
Girne,5,121,TDP,Metin İsmet,Pekri,İSKELE,7,0,0,7,Girne
Girne,1,121,TDP,Turgut Reis,Karabetça,LEFKE,7,0,2,9,Girne
Girne,2,121,TDP,Hasan İzzet,Dinçoğlu,LEFKE,7,0,0,7,Girne
Girne,1,121,BAĞ,Adem,Yazıcı,LEFKOŞA,0,0,0,0,Girne
Girne,1,121,BAĞ 2,İsmail,Yıldız,GAZİMAĞUSA,0,0,0,0,Girne
Girne,1,121,BAĞ 3,Ali,Sanatkar,İSKELE,0,0,0,0,Girne
Girne,1,122,UBP,Faiz,Sucuoğlu,LEFKOŞA,21,12,6,39,Girne
Girne,2,122,UBP,Olgun,Amcaoğlu,LEFKOŞA,21,13,5,39,Girne
Girne,3,122,UBP,Ahmet,Savaşan,LEFKOŞA,21,5,6,32,Girne
Girne,4,122,UBP,Sadık,Gardiyanoğlu,LEFKOŞA,21,2,3,26,Girne
Girne,5,122,UBP,Hasan,Taçoy,LEFKOŞA,21,4,3,28,Girne
Girne,6,122,UBP,Bertan,Zaroğlu,LEFKOŞA,21,2,0,23,Girne
Girne,7,122,UBP,Alişan,Şan,LEFKOŞA,21,3,2,26,Girne
Girne,8,122,UBP,Mehmet,Çelebioğlu,LEFKOŞA,21,4,4,29,Girne
Girne,9,122,UBP,Savaş,Atakan,LEFKOŞA,21,5,5,31,Girne
Girne,10,122,UBP,Zorlu,Töre,LEFKOŞA,21,7,5,33,Girne
Girne,11,122,UBP,Özgür,Arıkan,LEFKOŞA,21,2,2,25,Girne
Girne,12,122,UBP,Havva,Dağsever,LEFKOŞA,21,2,2,25,Girne
Girne,13,122,UBP,Fisun,Özsun,LEFKOŞA,21,2,4,27,Girne
Girne,14,122,UBP,Nurcan,Yardımcı,LEFKOŞA,21,2,3,26,Girne
Girne,15,122,UBP,Özlem,Sefer,LEFKOŞA,21,5,3,29,Girne
Girne,16,122,UBP,Sevil,Yönlüer,LEFKOŞA,21,3,3,27,Girne
Girne,1,122,UBP,Sunat,Atun,GAZİMAĞUSA,21,4,3,28,Girne
Girne,2,122,UBP,Dursun,Oğuz,GAZİMAĞUSA,21,8,3,32,Girne
Girne,3,122,UBP,Oğuzhan,Hasipoğlu,GAZİMAĞUSA,21,4,4,29,Girne
Girne,4,122,UBP,Mehmet,Başman,GAZİMAĞUSA,21,1,3,25,Girne
Girne,5,122,UBP,Hakan,Dinçyürek,GAZİMAĞUSA,21,2,3,26,Girne
Girne,6,122,UBP,Resmiye,Eroğlu Canaltay,GAZİMAĞUSA,21,5,4,30,Girne
Girne,7,122,UBP,İrem,Uygun Soyşen,GAZİMAĞUSA,21,3,2,26,Girne
Girne,8,122,UBP,Hüseyin,Çavuş,GAZİMAĞUSA,21,3,0,24,Girne
Girne,9,122,UBP,Meryem,Boyacı,GAZİMAĞUSA,21,1,1,23,Girne
Girne,10,122,UBP,Gürsel,Uzun,GAZİMAĞUSA,21,3,2,26,Girne
Girne,11,122,UBP,Bora,Akkuş,GAZİMAĞUSA,21,1,2,24,Girne
Girne,12,122,UBP,Sultan,Vural,GAZİMAĞUSA,21,1,1,23,Girne
Girne,13,122,UBP,Elif,Abiç,GAZİMAĞUSA,21,3,2,26,Girne
Girne,1,122,UBP,Kutlu,Evren,GİRNE,21,9,4,34,Girne
Girne,2,122,UBP,Ünal,Üstel,GİRNE,21,3,6,30,Girne
Girne,3,122,UBP,İzlem,Gürçağ Altuğra,GİRNE,21,9,4,34,Girne
Girne,4,122,UBP,Özdemir,Berova,GİRNE,21,3,4,28,Girne
Girne,5,122,UBP,Ferhat,Erişir,GİRNE,21,3,4,28,Girne
Girne,6,122,UBP,Türel,Özer Öksüzoğlu,GİRNE,21,4,3,28,Girne
Girne,7,122,UBP,Hasan,Küçük,GİRNE,21,7,1,29,Girne
Girne,8,122,UBP,Selim,Gökbörü,GİRNE,21,2,1,24,Girne
Girne,9,122,UBP,Mehmet Ali,Tunçbilek,GİRNE,21,3,2,26,Girne
Girne,10,122,UBP,Zalihe,Damdelen,GİRNE,21,2,2,25,Girne
Girne,11,122,UBP,Münevver,Çağın,GİRNE,21,2,4,27,Girne
Girne,1,122,UBP,Ali,Pilli,GÜZELYURT,21,9,5,35,Girne
Girne,2,122,UBP,Ziya,Öztürkler,GÜZELYURT,21,3,1,25,Girne
Girne,3,122,UBP,Hasan,Büyükoğlu,GÜZELYURT,21,2,2,25,Girne
Girne,1,122,UBP,Nazım,Çavuşoğlu,İSKELE,21,6,5,32,Girne
Girne,2,122,UBP,Yasemi,Öztürk,İSKELE,21,3,3,27,Girne
Girne,3,122,UBP,Mesut,Genç,İSKELE,21,3,3,27,Girne
Girne,4,122,UBP,Emrah,Yeşilırmak,İSKELE,21,1,2,24,Girne
Girne,5,122,UBP,Osman,Kırşan,İSKELE,21,2,1,24,Girne
Girne,1,122,UBP,Fırtına,Karanfil,LEFKE,21,3,5,29,Girne
Girne,2,122,UBP,Aytaç,Çaluda,LEFKE,21,5,3,29,Girne
Girne,1,122,CTP,Tufan,Erhürman,LEFKOŞA,37,11,13,61,Girne
Girne,2,122,CTP,Ürün,Solyalı,LEFKOŞA,37,3,5,45,Girne
Girne,3,122,CTP,Derviş,Deniz,LEFKOŞA,37,1,2,40,Girne
Girne,4,122,CTP,Sıla,Usar İncirli,LEFKOŞA,37,8,12,57,Girne
Girne,5,122,CTP,Muhittin,Tolga Özsağlam,LEFKOŞA,37,0,6,43,Girne
Girne,6,122,CTP,Doğuş,Derya,LEFKOŞA,37,2,11,50,Girne
Girne,7,122,CTP,Devrim,Barçın,LEFKOŞA,37,2,8,47,Girne
Girne,8,122,CTP,Filiz,Besim,LEFKOŞA,37,5,8,50,Girne
Girne,9,122,CTP,Ahmet,Muratoğlu,LEFKOŞA,37,1,3,41,Girne
Girne,10,122,CTP,Ödül,Muhtaroğlu,LEFKOŞA,37,1,9,47,Girne
Girne,11,122,CTP,Cenk,Paşa,LEFKOŞA,37,0,6,43,Girne
Girne,12,122,CTP,Haffe,Işısal,LEFKOŞA,37,0,3,40,Girne
Girne,13,122,CTP,Hasan,Ecer,LEFKOŞA,37,2,8,47,Girne
Girne,14,122,CTP,Ayşe,Alioğlu,LEFKOŞA,37,1,4,42,Girne
Girne,15,122,CTP,Derviş,Bladanlı,LEFKOŞA,37,0,8,45,Girne
Girne,16,122,CTP,Hülya,Batunlu,LEFKOŞA,37,0,6,43,Girne
Girne,1,122,CTP,Asım,Akansoy,GAZİMAĞUSA,37,4,13,54,Girne
Girne,2,122,CTP,Seran,Aysal,GAZİMAĞUSA,37,3,3,43,Girne
Girne,3,122,CTP,Teberrüken,Uluçay,GAZİMAĞUSA,37,5,5,47,Girne
Girne,4,122,CTP,Yasin,Yeni,GAZİMAĞUSA,37,1,1,39,Girne
Girne,5,122,CTP,Erkut,Şahali,GAZİMAĞUSA,37,5,6,48,Girne
Girne,6,122,CTP,Hamit,Caner,GAZİMAĞUSA,37,2,10,49,Girne
Girne,7,122,CTP,Şifa,Çolakoğlu,GAZİMAĞUSA,37,0,4,41,Girne
Girne,8,122,CTP,Behcet,Öznacar,GAZİMAĞUSA,37,0,9,46,Girne
Girne,9,122,CTP,Ceyhun,Ümiter,GAZİMAĞUSA,37,0,8,45,Girne
Girne,10,122,CTP,Gaye,Astan Çoban,GAZİMAĞUSA,37,1,11,49,Girne
Girne,11,122,CTP,Derviş,Karaca,GAZİMAĞUSA,37,0,11,48,Girne
Girne,12,122,CTP,Cihan,Tunçeli,GAZİMAĞUSA,37,0,6,43,Girne
Girne,13,122,CTP,Erkan,Tekeli,GAZİMAĞUSA,37,0,3,40,Girne
Girne,1,122,CTP,Ongun,Talat,GİRNE,37,3,15,55,Girne
Girne,2,122,CTP,Fikri,Toros,GİRNE,37,3,9,49,Girne
Girne,3,122,CTP,Ceyhun,Birinci,GİRNE,37,7,14,58,Girne
Girne,4,122,CTP,Fazilet,Özdenefe,GİRNE,37,5,8,50,Girne
Girne,5,122,CTP,Salih,Sarpten,GİRNE,37,1,8,46,Girne
Girne,6,122,CTP,Pembe,Ardıç,GİRNE,37,2,5,44,Girne
Girne,7,122,CTP,Alpay,Çelebi,GİRNE,37,0,2,39,Girne
Girne,8,122,CTP,Mahmut,Kanber,GİRNE,37,2,13,52,Girne
Girne,9,122,CTP,Özge,Tahiroğlu,GİRNE,37,1,13,51,Girne
Girne,10,122,CTP,Niyal,Öztürk,GİRNE,37,2,14,53,Girne
Girne,11,122,CTP,Mustafa,İlgen,GİRNE,37,0,9,46,Girne
Girne,1,122,CTP,Armağan,Candan,GÜZELYURT,37,4,5,46,Girne
Girne,2,122,CTP,Mehmet,Bozer,GÜZELYURT,37,0,1,38,Girne
Girne,3,122,CTP,Aslı,Murat,GÜZELYURT,37,0,9,46,Girne
Girne,1,122,CTP,Fide,Kürşat,İSKELE,37,1,4,42,Girne
Girne,2,122,CTP,Biray,Hamzaoğulları,İSKELE,37,1,3,41,Girne
Girne,3,122,CTP,Suphi,Coşkun,İSKELE,37,3,9,49,Girne
Girne,4,122,CTP,Fikret,Civisilli,İSKELE,37,0,4,41,Girne
Girne,5,122,CTP,Yalçın,Kömürcügil,İSKELE,37,0,8,45,Girne
Girne,1,122,CTP,Salahi,Şahiner,LEFKE,37,1,5,43,Girne
Girne,2,122,CTP,Tuncay,Sarıyer,LEFKE,37,1,8,46,Girne
Girne,1,122,DP,Ali,Tunçtaşlı,LEFKOŞA,9,4,3,16,Girne
Girne,2,122,DP,Mert,Taşkın,LEFKOŞA,9,4,2,15,Girne
Girne,3,122,DP,Mehmet,Çıldır,LEFKOŞA,9,2,0,11,Girne
Girne,4,122,DP,Hasan,Tosunoğlu,LEFKOŞA,9,2,2,13,Girne
Girne,5,122,DP,Serhan,Aktunç,LEFKOŞA,9,2,0,11,Girne
Girne,6,122,DP,Özlem,Dinçoğlu,LEFKOŞA,9,0,0,9,Girne
Girne,7,122,DP,Sinem,Tip,LEFKOŞA,9,1,0,10,Girne
Girne,8,122,DP,Funda,Özsakınç,LEFKOŞA,9,0,0,9,Girne
Girne,9,122,DP,İnanç,Babaliki,LEFKOŞA,9,2,0,11,Girne
Girne,10,122,DP,Hüseyin,Akcan,LEFKOŞA,9,0,3,12,Girne
Girne,11,122,DP,Fatma,Öztürk Çatal,LEFKOŞA,9,0,3,12,Girne
Girne,12,122,DP,Ali,Horoz,LEFKOŞA,9,0,3,12,Girne
Girne,13,122,DP,Mehmet,Ortak,LEFKOŞA,9,0,1,10,Girne
Girne,14,122,DP,Emel,Sayar,LEFKOŞA,9,1,1,11,Girne
Girne,15,122,DP,Çetin,Sadeli,LEFKOŞA,9,1,3,13,Girne
Girne,16,122,DP,Mete,Bayramoğlu,LEFKOŞA,9,0,3,12,Girne
Girne,1,122,DP,Fikri,Ataoğlu,GAZİMAĞUSA,9,8,3,20,Girne
Girne,2,122,DP,Mücahit,Kaya,GAZİMAĞUSA,9,1,0,10,Girne
Girne,3,122,DP,Şirin,Zaimağaoğlu,GAZİMAĞUSA,9,1,0,10,Girne
Girne,4,122,DP,Mehmet,Hasgüler,GAZİMAĞUSA,9,1,0,10,Girne
Girne,5,122,DP,Ahmet,Demirel,GAZİMAĞUSA,9,1,2,12,Girne
Girne,6,122,DP,Ömer,Gökel,GAZİMAĞUSA,9,1,2,12,Girne
Girne,7,122,DP,Fikret,Deniz,GAZİMAĞUSA,9,1,4,14,Girne
Girne,8,122,DP,Nuray,Uncu,GAZİMAĞUSA,9,1,3,13,Girne
Girne,9,122,DP,Benek,Çağakanlı,GAZİMAĞUSA,9,0,1,10,Girne
Girne,10,122,DP,Ali Anıl,Yüce,GAZİMAĞUSA,9,1,4,14,Girne
Girne,11,122,DP,Soyhan,Bilgeer,GAZİMAĞUSA,9,0,1,10,Girne
Girne,12,122,DP,Alpaslan,Diktaş,GAZİMAĞUSA,9,0,2,11,Girne
Girne,13,122,DP,Leyla,Avğın,GAZİMAĞUSA,9,0,2,11,Girne
Girne,1,122,DP,Serhat,Akpınar,GİRNE,9,5,2,16,Girne
Girne,2,122,DP,Hande,Kayasal Çelikden,GİRNE,9,1,1,11,Girne
Girne,3,122,DP,Redif,Nurel,GİRNE,9,1,2,12,Girne
Girne,4,122,DP,Harun,Demir,GİRNE,9,4,2,15,Girne
Girne,5,122,DP,Cemre,Seziner,GİRNE,9,0,3,12,Girne
Girne,6,122,DP,Orsel,Neşe,GİRNE,9,1,3,13,Girne
Girne,7,122,DP,Enver,Hoca,GİRNE,9,0,3,12,Girne
Girne,8,122,DP,Aslı,Babayiğit Cansız,GİRNE,9,2,2,13,Girne
Girne,9,122,DP,Arif,Uzunali,GİRNE,9,0,5,14,Girne
Girne,10,122,DP,Atilla,Deva,GİRNE,9,0,3,12,Girne
Girne,11,122,DP,Nazim,Arslan,GİRNE,9,0,4,13,Girne
Girne,1,122,DP,Rahme,Öğütveren,GÜZELYURT,9,0,2,11,Girne
Girne,2,122,DP,Erkan,Kaya,GÜZELYURT,9,2,1,12,Girne
Girne,3,122,DP,Eliz,Fellahoğlu,GÜZELYURT,9,0,0,9,Girne
Girne,1,122,DP,Mine,Emiroğlu,İSKELE,9,3,1,13,Girne
Girne,2,122,DP,Maşallah,Cihangir,İSKELE,9,2,3,14,Girne
Girne,3,122,DP,Hür,Alevkayalı,İSKELE,9,1,1,11,Girne
Girne,4,122,DP,Musa,Nurçin,İSKELE,9,1,1,11,Girne
Girne,5,122,DP,Çağla,Eroğlu,İSKELE,9,0,2,11,Girne
Girne,1,122,DP,Gürsel,Bağlaş,LEFKE,9,0,1,10,Girne
Girne,2,122,DP,Hüseyin,Turaç,LEFKE,9,1,3,13,Girne
Girne,1,122,TKP,Mehmet,Çakıcı,LEFKOŞA,0,3,0,3,Girne
Girne,2,122,TKP,Ersen,Sururi,LEFKOŞA,0,2,0,2,Girne
Girne,3,122,TKP,İlke Özgür,Davulcu,LEFKOŞA,0,1,0,1,Girne
Girne,4,122,TKP,Zühal,Koreli,LEFKOŞA,0,1,0,1,Girne
Girne,5,122,TKP,Ayşe,Buran,LEFKOŞA,0,1,0,1,Girne
Girne,6,122,TKP,Sami,Dayıoğlu,LEFKOŞA,0,0,0,0,Girne
Girne,7,122,TKP,İlker,Balkır,LEFKOŞA,0,0,0,0,Girne
Girne,8,122,TKP,Ahmet,Kablan,LEFKOŞA,0,0,0,0,Girne
Girne,9,122,TKP,Hakkı,Demir,LEFKOŞA,0,0,0,0,Girne
Girne,10,122,TKP,Yalçın,Ertugan,LEFKOŞA,0,0,0,0,Girne
Girne,11,122,TKP,Naile,Acar,LEFKOŞA,0,0,0,0,Girne
Girne,12,122,TKP,Fezile,Özataç,LEFKOŞA,0,0,0,0,Girne
Girne,13,122,TKP,Korhan,Şakir,LEFKOŞA,0,0,0,0,Girne
Girne,14,122,TKP,Yeşim,Uludağ Mertli,LEFKOŞA,0,0,0,0,Girne
Girne,15,122,TKP,Safiye,Aydın,LEFKOŞA,0,0,0,0,Girne
Girne,16,122,TKP,Mehmet,Eş,LEFKOŞA,0,0,0,0,Girne
Girne,1,122,TKP,Mustafa,Emiroğluları,GAZİMAĞUSA,0,2,0,2,Girne
Girne,2,122,TKP,Asiye,Beyaz,GAZİMAĞUSA,0,0,0,0,Girne
Girne,3,122,TKP,Emin,Soyal,GAZİMAĞUSA,0,0,0,0,Girne
Girne,4,122,TKP,Hüseyin,Hakansoy,GAZİMAĞUSA,0,0,0,0,Girne
Girne,5,122,TKP,Umut,Kadı,GAZİMAĞUSA,0,0,0,0,Girne
Girne,6,122,TKP,Zeynep,Dönmez,GAZİMAĞUSA,0,1,0,1,Girne
Girne,7,122,TKP,Ayhan,Çakıcı Eş,GAZİMAĞUSA,0,0,0,0,Girne
Girne,8,122,TKP,Mahir,Demir,GAZİMAĞUSA,0,0,0,0,Girne
Girne,9,122,TKP,Yasin,Zateroğulları,GAZİMAĞUSA,0,0,0,0,Girne
Girne,10,122,TKP,Ali,Özaltın,GAZİMAĞUSA,0,0,0,0,Girne
Girne,11,122,TKP,Emir,Genç,GAZİMAĞUSA,0,0,0,0,Girne
Girne,12,122,TKP,Üzeyir,Köstü,GAZİMAĞUSA,0,0,0,0,Girne
Girne,13,122,TKP,Azat,Kızıl,GAZİMAĞUSA,0,0,0,0,Girne
Girne,1,122,TKP,Yurdaer,Garip,GİRNE,0,1,0,1,Girne
Girne,2,122,TKP,Sevilay,Dolmacı,GİRNE,0,0,0,0,Girne
Girne,3,122,TKP,Seral,Çetindal,GİRNE,0,1,0,1,Girne
Girne,4,122,TKP,Salih,Ataser,GİRNE,0,0,0,0,Girne
Girne,5,122,TKP,Fatma,Köroğlu,GİRNE,0,0,0,0,Girne
Girne,6,122,TKP,Şefik,Dereli,GİRNE,0,1,0,1,Girne
Girne,7,122,TKP,Celil,Akarpınar,GİRNE,0,0,0,0,Girne
Girne,8,122,TKP,Muhammet,Gözay,GİRNE,0,0,0,0,Girne
Girne,9,122,TKP,Hülya,Kasap,GİRNE,0,0,0,0,Girne
Girne,10,122,TKP,Hüseyin,Özdurak,GİRNE,0,0,0,0,Girne
Girne,11,122,TKP,Gonca,Çağlar Şar,GİRNE,0,0,0,0,Girne
Girne,1,122,TKP,Dilek Ötün,Say,GÜZELYURT,0,0,0,0,Girne
Girne,2,122,TKP,Gönül,Kargılı,GÜZELYURT,0,0,0,0,Girne
Girne,3,122,TKP,Şifa,Ulutaş,GÜZELYURT,0,0,0,0,Girne
Girne,1,122,TKP,Kemal,Yıldız,İSKELE,0,0,0,0,Girne
Girne,2,122,TKP,Hüsnü,Arslanyürek,İSKELE,0,0,0,0,Girne
Girne,3,122,TKP,Cennet,Güneri,İSKELE,0,0,0,0,Girne
Girne,4,122,TKP,İdris,Koç,İSKELE,0,0,0,0,Girne
Girne,5,122,TKP,Fatih,Bulut,İSKELE,0,0,0,0,Girne
Girne,1,122,TKP,Tayfur,Demirci,LEFKE,0,0,0,0,Girne
Girne,2,122,TKP,Hurşit,Öztemiz,LEFKE,0,0,0,0,Girne
Girne,1,122,BY,Cansu,N.Nazlı,LEFKOŞA,0,2,0,2,Girne
Girne,2,122,BY,Mustafa,Erk,LEFKOŞA,0,1,0,1,Girne
Girne,3,122,BY,Cemre,İpçiler,LEFKOŞA,0,0,0,0,Girne
Girne,4,122,BY,Münür,Rahvancıoğlu,LEFKOŞA,0,2,0,2,Girne
Girne,5,122,BY,Özlem,Deligöz,LEFKOŞA,0,0,0,0,Girne
Girne,6,122,BY,Ahmet,Karakaşlı,LEFKOŞA,0,1,0,1,Girne
Girne,7,122,BY,Nazen,Şansal,LEFKOŞA,0,0,0,0,Girne
Girne,8,122,BY,Gazi,Gök,LEFKOŞA,0,1,0,1,Girne
Girne,9,122,BY,Fatma,Sezikli,LEFKOŞA,0,0,0,0,Girne
Girne,10,122,BY,Tahsin,Oygar,LEFKOŞA,0,0,0,0,Girne
Girne,11,122,BY,Sunalp,Asena,LEFKOŞA,0,0,0,0,Girne
Girne,12,122,BY,Aziz,Güven,LEFKOŞA,0,0,0,0,Girne
Girne,13,122,BY,Behiç,Anibal,LEFKOŞA,0,0,0,0,Girne
Girne,14,122,BY,Mustafa Bülent,Çakır,LEFKOŞA,0,0,0,0,Girne
Girne,15,122,BY,Evren,Cem,LEFKOŞA,0,0,0,0,Girne
Girne,16,122,BY,Mustafa,Keleşzade,LEFKOŞA,0,0,0,0,Girne
Girne,1,122,BY,Sabahat,Aydıç,GAZİMAĞUSA,0,0,0,0,Girne
Girne,2,122,BY,Yusuf Bülent,Yüksel,GAZİMAĞUSA,0,0,0,0,Girne
Girne,3,122,BY,Sevgül,Uzkan,GAZİMAĞUSA,0,0,0,0,Girne
Girne,4,122,BY,Hüseyin,Akçengel,GAZİMAĞUSA,0,0,0,0,Girne
Girne,5,122,BY,Melisa,Koloz,GAZİMAĞUSA,0,0,0,0,Girne
Girne,6,122,BY,Ahmet,Güvenler,GAZİMAĞUSA,0,0,0,0,Girne
Girne,7,122,BY,Serap,Kedi,GAZİMAĞUSA,0,1,0,1,Girne
Girne,8,122,BY,Hilmi,Buruk,GAZİMAĞUSA,0,0,0,0,Girne
Girne,9,122,BY,Umut,Ersoy,GAZİMAĞUSA,0,0,0,0,Girne
Girne,10,122,BY,Hasan Çağın,Tezbaşar,GAZİMAĞUSA,0,0,0,0,Girne
Girne,11,122,BY,Cenk,Tuncay,GAZİMAĞUSA,0,0,0,0,Girne
Girne,12,122,BY,Arif,Bayraktar,GAZİMAĞUSA,0,0,0,0,Girne
Girne,13,122,BY,Tağmaç,Özberk,GAZİMAĞUSA,0,0,0,0,Girne
Girne,1,122,BY,Zimzer,Sertel,GİRNE,0,0,0,0,Girne
Girne,2,122,BY,İbrahim,Bulut,GİRNE,0,0,0,0,Girne
Girne,3,122,BY,Ayla,Aydoğan Gökay,GİRNE,0,0,0,0,Girne
Girne,4,122,BY,Yusuf Özgü,Sertel,GİRNE,0,1,0,1,Girne
Girne,5,122,BY,Haydar,Dolmacı,GİRNE,0,0,0,0,Girne
Girne,6,122,BY,Güngör,Acar,GİRNE,0,0,0,0,Girne
Girne,7,122,BY,Enver Timur,Gürzap,GİRNE,0,0,0,0,Girne
Girne,8,122,BY,Halil İbrahim,Keleşzade,GİRNE,0,0,0,0,Girne
Girne,9,122,BY,Gülertan,Aşık,GİRNE,0,0,0,0,Girne
Girne,10,122,BY,Salih,Hayaloğlu,GİRNE,0,0,0,0,Girne
Girne,11,122,BY,Mustafa,Batak,GİRNE,0,0,0,0,Girne
Girne,1,122,BY,Nil,Çukurovalı Özkızan,GÜZELYURT,0,0,0,0,Girne
Girne,2,122,BY,Neriman,Çukurovalı,GÜZELYURT,0,0,0,0,Girne
Girne,3,122,BY,Meryem,Nazlı,GÜZELYURT,0,0,0,0,Girne
Girne,1,122,BY,Zekiye,Şentürkler,İSKELE,0,0,0,0,Girne
Girne,2,122,BY,Hakan,Tanıttıran,İSKELE,0,0,0,0,Girne
Girne,3,122,BY,Nermin,Sontaş,İSKELE,0,0,0,0,Girne
Girne,4,122,BY,Memet,Kılıç,İSKELE,0,0,0,0,Girne
Girne,5,122,BY,Bülent,Kurt,İSKELE,0,0,0,0,Girne
Girne,1,122,BY,Feray,Yalçuk,LEFKE,0,0,0,0,Girne
Girne,2,122,BY,Hüseyin,Tezbaşar,LEFKE,0,0,0,0,Girne
Girne,1,122,YDP,Enver,Öztürk,LEFKOŞA,8,2,2,12,Girne
Girne,2,122,YDP,Talip,Atalay,LEFKOŞA,8,1,2,11,Girne
Girne,3,122,YDP,Eda,Yenen,LEFKOŞA,8,0,0,8,Girne
Girne,4,122,YDP,Subhi,Asiltürk,LEFKOŞA,8,2,2,12,Girne
Girne,5,122,YDP,Kadir,Yel,LEFKOŞA,8,0,1,9,Girne
Girne,6,122,YDP,Yılmaz,Kaldırım,LEFKOŞA,8,0,0,8,Girne
Girne,7,122,YDP,Erşah Sabit,Yılmaz,LEFKOŞA,8,1,3,12,Girne
Girne,8,122,YDP,Özen,Topçu,LEFKOŞA,8,0,1,9,Girne
Girne,9,122,YDP,Ali,Yenen,LEFKOŞA,8,1,2,11,Girne
Girne,10,122,YDP,Özlem Ayşe,Doğandemir,LEFKOŞA,8,0,0,8,Girne
Girne,11,122,YDP,Mustafa,Yeşil,LEFKOŞA,8,0,2,10,Girne
Girne,12,122,YDP,Ömer,Yayla,LEFKOŞA,8,1,3,12,Girne
Girne,13,122,YDP,Banu,Bozlakoğlu,LEFKOŞA,8,0,3,11,Girne
Girne,14,122,YDP,Hüseyin,Gürlek,LEFKOŞA,8,0,1,9,Girne
Girne,15,122,YDP,Metin,Akar,LEFKOŞA,8,0,1,9,Girne
Girne,16,122,YDP,Zeynep Sinem,Keser,LEFKOŞA,8,0,1,9,Girne
Girne,1,122,YDP,Erhan,Arıklı,GAZİMAĞUSA,8,2,3,13,Girne
